scenario,n_sample,mechanism,condition,null_case,beta_treat,beta_int,method,n_reps,true_effect,bias,mcse_bias,rmse,mcse_rmse,coverage,mcse_coverage,type1,mcse_type1,obs_rate,p_hat_min,p_hat_med,p_hat_max,w_max,ess,trunc_frac
N350_MNARmod_correct_NULL,350,MNARmod,correct,True,0.0,0.0,AIPW,250,0.0,-0.0964392510917417,0.01608468140631247,0.27151621712309737,0.013843878759984142,0.924,0.016759952267235128,0.076,0.01675995226723513,0.7123657142857143,0.3757512850571133,0.7444935285799891,0.92420219209641,2.8236518586184256,241.40073340299634,6.857142857142858e-05
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.1116189121568282,0.01659400393705973,0.2846465567158666,0.011429054204068428,0.932,0.01592180894245374,,,0.7027771428571429,,,,,,
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.05805474467143254,0.015921556197881225,0.2578581884828858,0.011099749087482812,0.94,0.015019986684414876,,,0.7027771428571429,,,,,,
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.11935590677886548,0.020154574975762788,0.3396930212765086,0.014563932681026417,0.94,0.015019986684414876,,,0.7027771428571429,0.5103674491392287,0.714845744441425,0.82294034576083,2.0279692734661516,243.69173122308013,0.0
N350_MNARmod_missing_misspec_ALT,350,MNARmod,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.05760915712434041,0.015981391470591022,0.2586786200003984,0.011369952578446727,0.944,0.014541526742402262,,,0.7027771428571429,0.5103674491392287,0.714845744441425,0.82294034576083,2.0279692734661516,243.69173122308013,0.0
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,CC,250,0.0,-0.04890588715930364,0.017428175082854623,0.2793266299366721,0.011182511987897905,0.944,0.014541526742402262,0.056,0.014541526742402257,0.7139428571428572,,,,,,
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,OM,250,0.0,-0.042050609701591184,0.017106537859512223,0.27319229404115314,0.011385568520332687,0.936,0.01547953487673321,0.064,0.015479534876733215,0.7139428571428572,,,,,,
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,IPW,250,0.0,-0.06085317567440729,0.019251872481364042,0.3098243420154348,0.012892601256044993,0.964,0.011782020200288238,0.036,0.011782020200288235,0.7139428571428572,0.5260955537975268,0.726156219716174,0.831608262055402,1.9543075865255943,247.72176350371993,0.0
N350_MNARmod_missing_misspec_NULL,350,MNARmod,missing_misspec,True,0.0,0.0,AIPW,250,0.0,-0.04346361890897614,0.01698896557639758,0.2715818459623437,0.011411252352606115,0.952,0.013519763311537675,0.048,0.01351976331153767,0.7139428571428572,0.5260955537975268,0.726156219716174,0.831608262055402,1.9543075865255943,247.72176350371993,0.0
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.07125197806193542,0.017078152160134336,0.2787489935366747,0.013948033887086956,0.944,0.014541526742402262,,,0.7026971428571428,,,,,,
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.06787065102733449,0.015775943754244025,0.2580264428383357,0.011647241403189387,0.96,0.01239354670786374,,,0.7026971428571428,,,,,,
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.05025384179392143,0.02101148092942322,0.33534243542397063,0.013863276145101938,0.948,0.014042222046385685,,,0.7026971428571428,0.3573064495128304,0.7374862524340879,0.9256059840046086,2.9515995411315528,237.15597490541947,5.714285714285714e-05
N350_MNARmod_outcome_misspec_ALT,350,MNARmod,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.03736831982717851,0.01638968371171411,0.2613105482697608,0.011469905843954261,0.936,0.01547953487673321,,,0.7026971428571428,0.3573064495128304,0.7374862524340879,0.9256059840046086,2.9515995411315528,237.15597490541947,5.714285714285714e-05
N350_MNARmod_outcome_misspec_NULL,350,MNARmod,outcome_misspec,True,0.0,0.0,CC,250,0.0,-0.06202184082817895,0.01873532659670688,0.30207418285637844,0.01584829520971337,0.952,0.013519763311537675,0.048,0.01351976331153767,0.7090171428571429,,,,,,
N350_MNARmod_outcome_misspec_NULL,350,MNARmod,outcome_misspec,True,0.0,0.0,OM,250,0.0,-0.057476635428407905,0.017988705053814502,0.2896175883625507,0.014286606431996309,0.932,0.01592180894245374,0.068,0.015921808942453743,0.7090171428571429,,,,,,
N350_MNARmod_outcome_misspec_NULL,350,MNARmod,outcome_misspec,True,0.0,0.0,IPW,250,0.0,-0.06382615395308043,0.022596568092282852,0.3622352763414781,0.020903518082460715,0.944,0.014541526742402262,0.056,0.014541526742402257,0.7090171428571429,0.385778480431377,0.7395232009485383,0.9210075845060645,2.730906957596258,240.7772377893653,4.5714285714285716e-05
N350_MNARmod_outcome_misspec_NULL,350,MNARmod,outcome_misspec,True,0.0,0.0,AIPW,250,0.0,-0.05679854882641298,0.018423332113773543,0.2962118288087292,0.01500842463008249,0.92,0.01715808847162177,0.08,0.017158088471621775,0.7090171428571429,0.385778480431377,0.7395232009485383,0.9210075845060645,2.730906957596258,240.7772377893653,4.5714285714285716e-05
N350_MNARstrong_both_misspec_ALT,350,MNARstrong,both_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.2003093154396369,0.018771081747815808,0.35757495135664735,0.01562671065787479,0.884,0.020252802275240827,,,0.6515657142857143,,,,,,
N350_MNARstrong_both_misspec_ALT,350,MNARstrong,both_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.15253937289081304,0.01782117320553022,0.31992064589969504,0.014566402196604366,0.888,0.0199455258140767,,,0.6515657142857143,,,,,,
N350_MNARstrong_both_misspec_ALT,350,MNARstrong,both_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.20101289702110647,0.021520389256174458,0.3946198753856652,0.018211993841692312,0.888,0.0199455258140767,,,0.6515657142857143,0.44025310657714534,0.6675637055706226,0.7963461671323554,2.3607355930464062,224.6447733312875,0.0
N350_MNARstrong_both_misspec_ALT,350,MNARstrong,both_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.15624871347131675,0.017895550768724042,0.32273223274584856,0.015146995104023347,0.896,0.019306372005117894,,,0.6515657142857143,0.44025310657714534,0.6675637055706226,0.7963461671323554,2.3607355930464062,224.6447733312875,0.0
N350_MNARstrong_both_misspec_NULL,350,MNARstrong,both_misspec,True,0.0,0.0,CC,250,0.0,-0.15929292033994252,0.020108846797822412,0.35505112115787235,0.02181803022054105,0.912,0.01791714262933685,0.088,0.017917142629336854,0.6682057142857143,,,,,,
N350_MNARstrong_both_misspec_NULL,350,MNARstrong,both_misspec,True,0.0,0.0,OM,250,0.0,-0.14237546354216818,0.019472795112491493,0.33865767412332815,0.020678999519182024,0.912,0.01791714262933685,0.088,0.017917142629336854,0.6682057142857143,,,,,,
N350_MNARstrong_both_misspec_NULL,350,MNARstrong,both_misspec,True,0.0,0.0,IPW,250,0.0,-0.15771901569992064,0.0230235177011326,0.39606287048852357,0.021497340588550372,0.896,0.019306372005117894,0.104,0.019306372005117898,0.6682057142857143,0.46581132309033924,0.6817986629041846,0.80260193661298,2.246267828599148,230.8896645270889,0.0
N350_MNARstrong_both_misspec_NULL,350,MNARstrong,both_misspec,True,0.0,0.0,AIPW,250,0.0,-0.14245403507458856,0.019505878925210798,0.33916441581868934,0.020127147734373792,0.92,0.01715808847162177,0.08,0.017158088471621775,0.6682057142857143,0.46581132309033924,0.6817986629041846,0.80260193661298,2.246267828599148,230.8896645270889,0.0
N350_MNARstrong_correct_ALT,350,MNARstrong,correct,False,0.45,0.28,CC,250,0.41382823521152323,-0.18851795667972768,0.01781132114278212,0.3384266051046781,0.014944805876842117,0.896,0.019306372005117894,,,0.6501942857142857,,,,,,
N350_MNARstrong_correct_ALT,350,MNARstrong,correct,False,0.45,0.28,OM,250,0.41382823521152323,-0.1123408392078331,0.017677975411928986,0.30072521843943667,0.014139500669806867,0.932,0.01592180894245374,,,0.6501942857142857,,,,,,
N350_MNARstrong_correct_ALT,350,MNARstrong,correct,False,0.45,0.28,IPW,250,0.41382823521152323,-0.17668614987992354,0.02086261425313995,0.37362402927909366,0.01670253769209267,0.924,0.016759952267235128,,,0.6501942857142857,0.2886576593094387,0.6946467070182892,0.9222463097188955,3.6702039894866094,214.5100251341125,4.5714285714285716e-05
N350_MNARstrong_correct_ALT,350,MNARstrong,correct,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.10897444120280605,0.017960982580972652,0.303647914135254,0.013807885347279539,0.924,0.016759952267235128,,,0.6501942857142857,0.2886576593094387,0.6946467070182892,0.9222463097188955,3.6702039894866094,214.5100251341125,4.5714285714285716e-05
N350_MNARstrong_correct_NULL,350,MNARstrong,correct,True,0.0,0.0,CC,250,0.0,-0.1217324902760667,0.019846181084828808,0.3359950210912582,0.015210526910539124,0.916,0.017543545821754502,0.084,0.01754354582175451,0.6657371428571429,,,,,,
N350_MNARstrong_correct_NULL,350,MNARstrong,correct,True,0.0,0.0,OM,250,0.0,-0.11715758414535275,0.018909811443379883,0.32056756036754,0.014668771679318607,0.924,0.016759952267235128,0.076,0.01675995226723513,0.6657371428571429,,,,,,
N350_MNARstrong_correct_NULL,350,MNARstrong,correct,True,0.0,0.0,IPW,250,0.0,-0.12466135820446303,0.02161677451837031,0.36317269230122373,0.01586997018171197,0.924,0.016759952267235128,0.076,0.01675995226723513,0.6657371428571429,0.3192352797388092,0.7040366633989011,0.9131462259827872,3.3554102830764987,222.2705637152173,0.0
N350_MNARstrong_correct_NULL,350,MNARstrong,correct,True,0.0,0.0,AIPW,250,0.0,-0.12160464801452414,0.018991817528404203,0.32341812649224594,0.014883834984382715,0.916,0.017543545821754502,0.084,0.01754354582175451,0.6657371428571429,0.3192352797388092,0.7040366633989011,0.9131462259827872,3.3554102830764987,222.2705637152173,0.0
N350_MNARstrong_missing_misspec_ALT,350,MNARstrong,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.18839822985488602,0.01889622521583349,0.3527090267301396,0.014607489826059358,0.88,0.020552372125864207,,,0.6515314285714285,,,,,,
N350_MNARstrong_missing_misspec_ALT,350,MNARstrong,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.12155891891541099,0.018053464224846712,0.3097297787214214,0.013969500643249946,0.916,0.017543545821754502,,,0.6515314285714285,,,,,,
N350_MNARstrong_missing_misspec_ALT,350,MNARstrong,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.19113026270044814,0.021124525099085682,0.3842472145959625,0.01697783024847789,0.916,0.017543545821754502,,,0.6515314285714285,0.4390098859064275,0.6681884624014823,0.7957584849269892,2.3702843730606564,224.49887772654697,0.0
N350_MNARstrong_missing_misspec_ALT,350,MNARstrong,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.12428161551906135,0.01830701592859396,0.314479699148079,0.014173671069013648,0.904,0.018631586083852333,,,0.6515314285714285,0.4390098859064275,0.6681884624014823,0.7957584849269892,2.3702843730606564,224.49887772654697,0.0
N350_MNARstrong_missing_misspec_NULL,350,MNARstrong,missing_misspec,True,0.0,0.0,CC,250,0.0,-0.16924829195121768,0.018085126396116886,0.3317918952031861,0.015285435611711116,0.92,0.01715808847162177,0.08,0.017158088471621775,0.6681142857142858,,,,,,
N350_MNARstrong_missing_misspec_NULL,350,MNARstrong,missing_misspec,True,0.0,0.0,OM,250,0.0,-0.16364609714246361,0.017705582012266494,0.3237876867236326,0.015165731279222383,0.908,0.018279606122671238,0.092,0.01827960612267124,0.6681142857142858,,,,,,
N350_MNARstrong_missing_misspec_NULL,350,MNARstrong,missing_misspec,True,0.0,0.0,IPW,250,0.0,-0.17485593171878383,0.021547866833125727,0.38234529885525703,0.01810708743577716,0.908,0.018279606122671238,0.092,0.01827960612267124,0.6681142857142858,0.46982785341453065,0.6821302618952427,0.8031497527211469,2.200786748125799,231.05495579835184,0.0
N350_MNARstrong_missing_misspec_NULL,350,MNARstrong,missing_misspec,True,0.0,0.0,AIPW,250,0.0,-0.16512517963090154,0.017931730501879115,0.3276148923467169,0.015183378260395316,0.904,0.018631586083852333,0.096,0.018631586083852337,0.6681142857142858,0.46982785341453065,0.6821302618952427,0.8031497527211469,2.200786748125799,231.05495579835184,0.0
N350_MNARstrong_outcome_misspec_ALT,350,MNARstrong,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.18149575462145037,0.019504156903405245,0.35730005728695274,0.015296362777857548,0.86,0.021945386758952325,,,0.6513142857142857,,,,,,
N350_MNARstrong_outcome_misspec_ALT,350,MNARstrong,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.14584227702452918,0.018102788174513215,0.3207335245197048,0.014104421254973049,0.896,0.019306372005117894,,,0.6513142857142857,,,,,,
N350_MNARstrong_outcome_misspec_ALT,350,MNARstrong,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.13768187084493003,0.02297875314630908,0.3878582840458011,0.01797095310088345,0.904,0.018631586083852333,,,0.6513142857142857,0.2909934845904976,0.6947649132917633,0.9173823532480896,3.6972742028654424,215.10039095659292,1.1428571428571429e-05
N350_MNARstrong_outcome_misspec_ALT,350,MNARstrong,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.10505288955965475,0.018405136924700194,0.30884401701159225,0.013959252146829916,0.92,0.01715808847162177,,,0.6513142857142857,0.2909934845904976,0.6947649132917633,0.9173823532480896,3.6972742028654424,215.10039095659292,1.1428571428571429e-05
N350_MNARstrong_outcome_misspec_NULL,350,MNARstrong,outcome_misspec,True,0.0,0.0,CC,250,0.0,-0.1860803703406983,0.01974113871012653,0.3628557992669719,0.01626728212182944,0.888,0.0199455258140767,0.112,0.0199455258140767,0.6672,,,,,,
N350_MNARstrong_outcome_misspec_NULL,350,MNARstrong,outcome_misspec,True,0.0,0.0,OM,250,0.0,-0.16422704854807726,0.01881202538414004,0.33924873756455054,0.015418914612757342,0.912,0.01791714262933685,0.088,0.017917142629336854,0.6672,,,,,,
N350_MNARstrong_outcome_misspec_NULL,350,MNARstrong,outcome_misspec,True,0.0,0.0,IPW,250,0.0,-0.18551888802343494,0.024632072809357093,0.43069161998340943,0.019690855898464785,0.9,0.018973665961010272,0.1,0.018973665961010275,0.6672,0.31870344287179075,0.7053297812133479,0.9179603988850186,3.3054296479502794,222.8513178387218,1.1428571428571429e-05
N350_MNARstrong_outcome_misspec_NULL,350,MNARstrong,outcome_misspec,True,0.0,0.0,AIPW,250,0.0,-0.1699594624119013,0.019420552448188425,0.35042620529029933,0.015722847359093763,0.904,0.018631586083852333,0.096,0.018631586083852337,0.6672,0.31870344287179075,0.7053297812133479,0.9179603988850186,3.3054296479502794,222.8513178387218,1.1428571428571429e-05
N350_MNARyOnly_both_misspec_ALT,350,MNARyOnly,both_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.022407966426393477,0.018262393634310415,0.289045597184488,0.013461621372521947,0.94,0.015019986684414876,,,0.6707771428571428,,,,,,
N350_MNARyOnly_both_misspec_ALT,350,MNARyOnly,both_misspec,False,0.45,0.28,OM,250,0.41382823521152323,-0.004149154233798417,0.017544271312504797,0.27687502234160405,0.013233270186169795,0.952,0.013519763311537675,,,0.6707771428571428,,,,,,
N350_MNARyOnly_both_misspec_ALT,350,MNARyOnly,both_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.029709200859088784,0.021786863343875005,0.3450721993909276,0.015465917038053563,0.94,0.015019986684414876,,,0.6707771428571428,0.47383268535063877,0.6837577743400387,0.8007722497543094,2.1808175940808416,232.10704187397,0.0
N350_MNARyOnly_both_misspec_ALT,350,MNARyOnly,both_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,-0.008294063604952906,0.017433342916817248,0.2752185156555845,0.013159367571434958,0.952,0.013519763311537675,,,0.6707771428571428,0.47383268535063877,0.6837577743400387,0.8007722497543094,2.1808175940808416,232.10704187397,0.0
N350_MNARyOnly_both_misspec_NULL,350,MNARyOnly,both_misspec,True,0.0,0.0,CC,250,0.0,-7.901886045482853e-05,0.018218248814839987,0.2874791281536027,0.014062197825713317,0.944,0.014541526742402262,0.056,0.014541526742402257,0.6846857142857143,,,,,,
N350_MNARyOnly_both_misspec_NULL,350,MNARyOnly,both_misspec,True,0.0,0.0,OM,250,0.0,0.0035912839236637187,0.018129918235899073,0.28610782442127725,0.013609566748741397,0.932,0.01592180894245374,0.068,0.015921808942453743,0.6846857142857143,,,,,,
N350_MNARyOnly_both_misspec_NULL,350,MNARyOnly,both_misspec,True,0.0,0.0,IPW,250,0.0,0.009564894121149988,0.02110721138401809,0.3332034902721532,0.016368400830433213,0.948,0.014042222046385685,0.052,0.014042222046385677,0.6846857142857143,0.485198874715331,0.6975634919233199,0.8146658924311484,2.1376727386964083,237.0131512630472,0.0
N350_MNARyOnly_both_misspec_NULL,350,MNARyOnly,both_misspec,True,0.0,0.0,AIPW,250,0.0,0.004687261182442982,0.018123231940280256,0.28601818626047165,0.013845871555620752,0.932,0.01592180894245374,0.068,0.015921808942453743,0.6846857142857143,0.485198874715331,0.6975634919233199,0.8146658924311484,2.1376727386964083,237.0131512630472,0.0
N350_MNARyOnly_correct_ALT,350,MNARyOnly,correct,False,0.45,0.28,CC,250,0.41382823521152323,-0.012765533810297422,0.018541832892186517,0.29286353654373315,0.014742043358744527,0.944,0.014541526742402262,,,0.6728114285714286,,,,,,
N350_MNARyOnly_correct_ALT,350,MNARyOnly,correct,False,0.45,0.28,OM,250,0.41382823521152323,0.035626036974986945,0.01788656936842452,0.2844848433390385,0.013383874651806014,0.936,0.01547953487673321,,,0.6728114285714286,,,,,,
N350_MNARyOnly_correct_ALT,350,MNARyOnly,correct,False,0.45,0.28,IPW,250,0.41382823521152323,0.03868607576975912,0.022227830431603816,0.35287624946544727,0.019003935801734987,0.932,0.01592180894245374,,,0.6728114285714286,0.31863155129257004,0.71317696299253,0.9235230307121483,3.3881826128631447,224.1896550889624,1.1428571428571429e-05
N350_MNARyOnly_correct_ALT,350,MNARyOnly,correct,False,0.45,0.28,AIPW,250,0.41382823521152323,0.03767708185586429,0.01777503966710923,0.28300462761911305,0.013655550817727524,0.94,0.015019986684414876,,,0.6728114285714286,0.31863155129257004,0.71317696299253,0.9235230307121483,3.3881826128631447,224.1896550889624,1.1428571428571429e-05
N350_MNARyOnly_correct_NULL,350,MNARyOnly,correct,True,0.0,0.0,CC,250,0.0,0.030350274281945054,0.01839198001499218,0.29180319812861094,0.013125335393094503,0.932,0.01592180894245374,0.068,0.015921808942453743,0.6878285714285715,,,,,,
N350_MNARyOnly_correct_NULL,350,MNARyOnly,correct,True,0.0,0.0,OM,250,0.0,0.03818496798764176,0.01855530238086962,0.2952771649571774,0.012806962857778296,0.92,0.01715808847162177,0.08,0.017158088471621775,0.6878285714285715,,,,,,
N350_MNARyOnly_correct_NULL,350,MNARyOnly,correct,True,0.0,0.0,IPW,250,0.0,0.014560846884620506,0.020666390534040065,0.32643505171880227,0.015099077680901556,0.948,0.014042222046385685,0.052,0.014042222046385677,0.6878285714285715,0.3374522644996817,0.7243254227795528,0.921012902158468,3.140047676083644,230.99142724054107,0.0
N350_MNARyOnly_correct_NULL,350,MNARyOnly,correct,True,0.0,0.0,AIPW,250,0.0,0.036002696552746856,0.018784492233100573,0.29859273957092075,0.012773163538237436,0.92,0.01715808847162177,0.08,0.017158088471621775,0.6878285714285715,0.3374522644996817,0.7243254227795528,0.921012902158468,3.140047676083644,230.99142724054107,0.0
N350_MNARyOnly_missing_misspec_ALT,350,MNARyOnly,missing_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.01561863331509059,0.01729127646886207,0.27329839726087746,0.013009813620432837,0.936,0.01547953487673321,,,0.67152,,,,,,
N350_MNARyOnly_missing_misspec_ALT,350,MNARyOnly,missing_misspec,False,0.45,0.28,OM,250,0.41382823521152323,0.0281366429719439,0.016565535104535754,0.2629096651881262,0.012538878669716747,0.936,0.01547953487673321,,,0.67152,,,,,,
N350_MNARyOnly_missing_misspec_ALT,350,MNARyOnly,missing_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,-0.022296696202541155,0.020131424486906257,0.31845004534099003,0.01408823309253384,0.96,0.01239354670786374,,,0.67152,0.4813523267856085,0.6842149297820073,0.7969295453225753,2.147982664960184,232.5532448573506,0.0
N350_MNARyOnly_missing_misspec_ALT,350,MNARyOnly,missing_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,0.031461605987196224,0.01655392598632192,0.26310438342203457,0.012734520175791953,0.94,0.015019986684414876,,,0.67152,0.4813523267856085,0.6842149297820073,0.7969295453225753,2.147982664960184,232.5532448573506,0.0
N350_MNARyOnly_missing_misspec_NULL,350,MNARyOnly,missing_misspec,True,0.0,0.0,CC,250,0.0,0.014973956669594678,0.01752146822114108,0.27688929138887375,0.012095930524416987,0.964,0.011782020200288238,0.036,0.011782020200288235,0.6840914285714286,,,,,,
N350_MNARyOnly_missing_misspec_NULL,350,MNARyOnly,missing_misspec,True,0.0,0.0,OM,250,0.0,0.00610566272874536,0.016768485612617894,0.2646726741519796,0.011915656240752425,0.96,0.01239354670786374,0.04,0.012393546707863733,0.6840914285714286,,,,,,
N350_MNARyOnly_missing_misspec_NULL,350,MNARyOnly,missing_misspec,True,0.0,0.0,IPW,250,0.0,0.010059415356602791,0.020333569731922154,0.32101596890187395,0.013923707563907189,0.96,0.01239354670786374,0.04,0.012393546707863733,0.6840914285714286,0.4799551508628216,0.6979215871916445,0.8179629766429606,2.1640980111274604,236.61997150801955,0.0
N350_MNARyOnly_missing_misspec_NULL,350,MNARyOnly,missing_misspec,True,0.0,0.0,AIPW,250,0.0,0.0059024841734084624,0.01676379524401943,0.2645940706710678,0.0119730802965158,0.956,0.012971353052014278,0.044,0.012971353052014273,0.6840914285714286,0.4799551508628216,0.6979215871916445,0.8179629766429606,2.1640980111274604,236.61997150801955,0.0
N350_MNARyOnly_outcome_misspec_ALT,350,MNARyOnly,outcome_misspec,False,0.45,0.28,CC,250,0.41382823521152323,-0.0024222249822180163,0.016983459405319645,0.2680054152876905,0.014143170994334051,0.944,0.014541526742402262,,,0.6748,,,,,,
N350_MNARyOnly_outcome_misspec_ALT,350,MNARyOnly,outcome_misspec,False,0.45,0.28,OM,250,0.41382823521152323,0.008056921436461096,0.016322280057023728,0.2576872207187465,0.012699185443029587,0.948,0.014042222046385685,,,0.6748,,,,,,
N350_MNARyOnly_outcome_misspec_ALT,350,MNARyOnly,outcome_misspec,False,0.45,0.28,IPW,250,0.41382823521152323,0.03752490710189667,0.019894836162371733,0.3161699552914252,0.0143321209723705,0.964,0.011782020200288238,,,0.6748,0.31506534285408777,0.7131505004028741,0.9224853660654934,3.395854473877352,225.31355466971516,0.0
N350_MNARyOnly_outcome_misspec_ALT,350,MNARyOnly,outcome_misspec,False,0.45,0.28,AIPW,250,0.41382823521152323,0.046276771336329466,0.01654155552431745,0.26509183559131,0.013430961015941604,0.952,0.013519763311537675,,,0.6748,0.31506534285408777,0.7131505004028741,0.9224853660654934,3.395854473877352,225.31355466971516,0.0
N350_MNARyOnly_outcome_misspec_NULL,350,MNARyOnly,outcome_misspec,True,0.0,0.0,CC,250,0.0,0.01661318425113518,0.019920265925109218,0.31477520475444365,0.012866823241138447,0.916,0.017543545821754502,0.084,0.01754354582175451,0.6823314285714286,,,,,,
N350_MNARyOnly_outcome_misspec_NULL,350,MNARyOnly,outcome_misspec,True,0.0,0.0,OM,250,0.0,0.013594702117423476,0.019519409837966586,0.3083109609969546,0.012882535259244567,0.92,0.01715808847162177,0.08,0.017158088471621775,0.6823314285714286,,,,,,
